STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISL,Iceland,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.597300754,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IND,India,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.56714285714286,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,IDN,Indonesia,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.52,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ISR,Israel,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,2.958176454,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ITA,Italy,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,2.264455,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JAM,Jamaica,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,11.405,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,JOR,Jordan,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.368333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KEN,Kenya,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,12.3358409,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,4.2925,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KWT,Kuwait,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.912775,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,18.66496462,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LSO,Lesotho,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.984375,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,5.343098251,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDG,Madagascar,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,48.83333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MWI,Malawi,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,25.35166667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MYS,Malaysia,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.908026667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDV,Maldives,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,10.92870651,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MUS,Mauritius,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.504166667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MEX,Mexico,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.179166667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MDA,Moldova,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,11.79666667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MNE,Montenegro,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,5.638333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MOZ,Mozambique,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,20.13333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NAM,Namibia,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.612533214,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NIC,Nicaragua,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,9.228543638,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NGA,Nigeria,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,12.33454424,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MKD,North Macedonia,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,4.633067219,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,NOR,Norway,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.243333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PAN,Panama,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,6.9075,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PNG,Papua New Guinea,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.990833333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PER,Peru,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,12.59725833,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,QAT,Qatar,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,4.562160601,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ROU,Romania,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.757094309,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RUS,Russian Federation,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,11.45916667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,RWA,Rwanda,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,16.385,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,WSM,Samoa,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.291059043,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SMR,San Marino,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.802091667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,STP,Sao Tome and Principe,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,17.90422872,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SYC,Seychelles,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,9.101520077,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLE,Sierra Leone,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,19.31333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ZAF,South Africa,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,8.791666667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SSD,South Sudan,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,16.29349646,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KNA,St. Kitts and Nevis,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.050120917,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LCA,St. Lucia,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,6.5128745,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.3919885,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SUR,Suriname,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,14.74849285,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHE,Switzerland,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,2.64672373583333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,THA,Thailand,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,3.138333333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TLS,Timor-Leste,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,11.00449208,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TON,Tonga,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.85920663,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TTO,Trinidad and Tobago,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,7.489583333,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UKR,Ukraine,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,18.60941667,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,URY,Uruguay,WB_WDI_FR_INR_LEND,Lending interest rate (%),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PA,Percent per annum,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,10.86536223,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Lending interest rate (%),0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
